STATE,SALES_MONTH,STATE_PRICE
North Dakota,2023-03-01,15.19203782
North Dakota,2023-02-01,15.53395143
Minnesota,2026-04-01,15.60779713
North Carolina,2026-02-01,15.82095238
North Carolina,2026-04-01,15.88629630
Kentucky,2025-12-01,16.07750000
Kentucky,2026-02-01,16.30290909
Minnesota,2026-05-01,16.48296651
Minnesota,2026-02-01,16.65750900
Kentucky,2026-03-01,16.69565217
Minnesota,2026-03-01,16.70222997
Minnesota,2026-01-01,16.71152580
Minnesota,2025-11-01,16.99326054
Minnesota,2025-12-01,17.22211247
Minnesota,2025-10-01,17.28022095
North Carolina,2024-09-01,17.91840909
